Checkpoint,Global Mean Bias,Per-token Mean Bias,Token Embedding Variability,Mean of RMS,Std of RMS
checkpoint-24000,2.065065860748291,0.003719863947480917,0.09014571458101273,0.09018275141716003,0.008165868930518627
checkpoint-25000,2.122939109802246,0.0038281860761344433,0.09158758819103241,0.09162691235542297,0.008287612348794937
checkpoint-26000,2.177682638168335,0.003936248831450939,0.09296346455812454,0.09300509840250015,0.008413601666688919
checkpoint-27000,2.2287251949310303,0.004039635881781578,0.0942528173327446,0.09429670125246048,0.008548790588974953
checkpoint-28000,2.276325225830078,0.004139837343245745,0.09545914828777313,0.0955052599310875,0.008690228685736656
checkpoint-29000,2.320688009262085,0.004237617831677198,0.09659364819526672,0.09664202481508255,0.008835358545184135
checkpoint-30000,2.3309762477874756,0.004294512793421745,0.09676654636859894,0.09681596606969833,0.008918782696127892
checkpoint-31000,2.3496618270874023,0.004343029111623764,0.0969896912574768,0.09704067558050156,0.008337294682860374
checkpoint-32000,2.3752870559692383,0.0043980213813483715,0.09754358232021332,0.09759592264890671,0.008323578163981438
checkpoint-33000,2.4086124897003174,0.004475898575037718,0.09841884672641754,0.09847306460142136,0.008461114950478077
checkpoint-34000,2.439554452896118,0.004548368975520134,0.09926701337099075,0.09932292997837067,0.008650406263768673
checkpoint-35000,2.467637777328491,0.0046158465556800365,0.10005278885364532,0.10011029988527298,0.008853667415678501
checkpoint-36000,2.493582010269165,0.004677617456763983,0.10078626126050949,0.10084519535303116,0.009065222926437855
checkpoint-37000,2.516723394393921,0.004730531945824623,0.10144677758216858,0.10150690376758575,0.009294663555920124
checkpoint-38000,2.537720203399658,0.004774345550686121,0.10204534232616425,0.10210634022951126,0.009517686441540718
